GISJOIN_ZCTA,COUNTYFP10,STATEFP10,ZCTA5CE10,GISJOIN_CBSA,p_overlap,urban,GISJOIN_county,YEAR,tot_hh,p20_hh_state,p80_hh_state,p20_cutoff_state,p80_cutoff_state,p20_static,p80_static,threshold_bin_p20_state,threshold_bin_p80_state,poor_income_static,rich_income_static,static_ice_income,poor,rich,ice_income,poor_black_static,rich_white_static,static_ice_race,poor_black,rich_white,ice_race,tot_pop,med_hh_inc,p_nh_white,p_nh_black,p_nh_ai,p_nh_asian,p_hisp,p_no_hs,p_ling_iso,p_pov,p_rent_occ,pop_density
G02568,007,25,02568,NA,NA,NA,G2500070,2007-2011,5568,504481.80000000005,2017927.2000000002,22500,137500,20453,100000,4,14,869.5,1302.5,0.07776580459770115,869.5,843,-0.00475933908045977,23,1258.5,0.22189295977011494,23,812,0.14170258620689655,3999,55121,96.2490622655664,1.2003000750187547,0.3750937734433608,0,0,6.853895018388499,0,13.102409638554215,27.602158828064766,0.22975605765445076
G02575,007,25,02575,NA,NA,NA,G2500070,2007-2011,5568,504481.80000000005,2017927.2000000002,22500,137500,20453,100000,4,14,869.5,1302.5,0.07776580459770115,869.5,843,-0.00475933908045977,23,1258.5,0.22189295977011494,23,812,0.14170258620689655,2421,75603,94.71292854192482,2.7674514663362246,0,0,1.982651796778191,0.3464203233256351,0,12.349772067965189,5.114254624591948,0.03548119138811126
G02584,019,25,02584,NA,NA,NA,G2500190,2007-2011,3745,504481.80000000005,2017927.2000000002,22500,137500,20453,100000,4,14,409.5,1296,0.23671562082777037,409.5,918.5,0.13591455273698264,0,1203,0.3212283044058745,0,866,0.23124165554072096,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
G02713,007,25,02713,NA,NA,NA,G2500070,2007-2011,5568,504481.80000000005,2017927.2000000002,22500,137500,20453,100000,4,14,869.5,1302.5,0.07776580459770115,869.5,843,-0.00475933908045977,23,1258.5,0.22189295977011494,23,812,0.14170258620689655,145,60417,100,0,0,0,0,27.941176470588236,0,1.3793103448275863,17.142857142857142,0.010281272708167484
G03227,003,33,03227,G30100,1.67869235243167e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1054,53558,97.05882352941177,0.9487666034155597,0,0.5692599620493358,1.4231499051233396,1.9393939393939394,0.6072874493927125,5.597722960151803,19.02834008097166,0.006019696535520637
G03254,001,33,03254,G30100,0.0480719024447127,0,G3300010,2007-2011,24645,102973.8,411895.2,27500,112500,20453,100000,5,13,3976,4286,0.012578616352201259,5080.5,4286,-0.03223777642523838,0,4201.5,0.17048082775410833,0,4201.5,0.17048082775410833,4131,71550,94.40813362381991,0,3.46163156620673,0,1.815541031227306,6.2591400994442825,0,6.681297244574494,7.934721440630275,0.02136829884023606
G03259,003,33,03259,G30100,1.7140849212022104e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,318,51528,97.79874213836479,0,0,0,2.20125786163522,3.614457831325301,0,7.861635220125786,16.9811320754717,0.0052256618302754755
G03579,007,23,03579,G13620,34.417554364742415,0,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,457,34423,88.62144420131291,0,1.75054704595186,0,7.658643326039387,15.885416666666666,0.819672131147541,12.527472527472527,13.524590163934427,3.034278359805658e-4
G03812,003,33,03812,G13620,3.266685471116231e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,690,40038,100,0,0,0,0,4.158790170132325,0,14.057971014492754,9.967845659163988,0.004394523717147844
G03813,003,33,03813,G13620,2.219970048356105e-14,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,3490,50152,95.73065902578797,0,0.5444126074498568,1.2607449856733524,1.5472779369627507,10.42231693142193,0,8.923959827833572,15.22516082916369,0.01371251791327936
G03814,003,33,03814,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,2234,46462,98.7018800358102,0,0,0,0,14.92082825822168,0,11.17141564902759,6.269592476489027,0.02395178269691627
G03816,001,33,03816,G29060,1.202760877526937e-13,0,G3300010,2007-2011,24645,102973.8,411895.2,27500,112500,20453,100000,5,13,3976,4286,0.012578616352201259,5080.5,4286,-0.03223777642523838,0,4201.5,0.17048082775410833,0,4201.5,0.17048082775410833,1450,58194,99.3103448275862,0,0,0,0,4.672897196261682,0,10.117810117810118,3.896103896103896,0.016143183230895173
G03817,003,33,03817,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,786,53676,96.56488549618321,0,0,0,0,12.34375,0,14.249363867684478,22.48803827751196,0.029157286090424187
G03818,003,33,03818,G30100,5.844798850052711e-13,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,3848,39141,97.84303534303534,0,0,0,1.5592515592515594,18.39752407152682,0.23557126030624262,18.160377358490564,33.86336866902238,0.01729843607049937
G03830,003,33,03830,G38860,7.4036898342696e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1235,29634,100,0,0,0,0,15.83087512291052,0,10.364372469635628,8.007117437722421,0.03204249188093649
G03832,003,33,03832,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,413,57917,98.06295399515739,0,0,1.937046004842615,0,7.051282051282051,0,5.569007263922518,12,0.006068507269663236
G03836,003,33,03836,G38860,0,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1077,47375,99.07149489322191,0,0,0,0,5.393743257820928,0,7.242339832869081,9.010600706713781,0.010908304334275283
G03838,003,33,03838,G13620,1.3888491548806326e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1166,45455,100,0,0,0,0,14.131736526946106,0,4.716981132075472,25.946969696969695,0.019406422827487783
G03845,003,33,03845,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,990,49338,100,0,0,0,0,16.795865633074936,0,10.303030303030303,20.250521920668056,0.028750713157693567
G03846,003,33,03846,G13620,1.6627691515729731e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,874,65852,93.36384439359267,0,1.9450800915331807,4.691075514874142,0,2.309782608695652,0,5.720823798627003,18.37270341207349,0.0051875874308729515
G03847,003,33,03847,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,185,77857,100,0,0,0,0,0,0,0,39.81481481481482,0.0837412531606647
G03849,003,33,03849,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1307,54583,97.93420045906657,0.7651109410864576,0,0,1.300688599846978,8.358509566968781,0,3.2208588957055215,15.505226480836237,0.019729035316524302
G03850,003,33,03850,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,276,51364,100,0,0,0,0,12.156862745098039,0,0,0,0.027963715655778026
G03853,001,33,03853,G29060,0,0,G3300010,2007-2011,24645,102973.8,411895.2,27500,112500,20453,100000,5,13,3976,4286,0.012578616352201259,5080.5,4286,-0.03223777642523838,0,4201.5,0.17048082775410833,0,4201.5,0.17048082775410833,868,69167,99.76958525345621,0.2304147465437788,0,0,0,3.835978835978836,0,6.682027649769585,20.75,0.03189415083850529
G03860,003,33,03860,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,4111,44429,98.37022622233033,0.07297494526879104,0,0,1.5567988324008757,7.326804497642366,0,14.072600696171058,45.859154929577464,0.07747178484002483
G03864,003,33,03864,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1845,43050,95.44715447154472,0.10840108401084012,4.336043360433604,0,0.10840108401084012,9.91304347826087,0,19.63869463869464,24.480712166172104,0.0203922350204122
G03872,003,33,03872,G14460,4.597196297407806e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,3834,46071,92.4621804903495,0,1.3041210224308815,0,3.2342201356285862,8.47336431891312,0,4.986945169712794,12.777777777777777,0.029238375367016418
G03875,003,33,03875,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,919,54821,97.49727965179544,0,0,0,0,3.9030955585464335,0,2.3153252480705624,12.594458438287154,0.022517473188587118
G03882,003,33,03882,G38860,3.6489587003781765e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1461,47500,97.6043805612594,0.6160164271047228,0.5475701574264202,0.6844626967830253,0.5475701574264202,19.269406392694062,0,16.746739876458477,12.598425196850393,0.014244757528211907
G03883,003,33,03883,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,88,123203,100,0,0,0,0,7.894736842105263,0,7.954545454545454,0,0.002647572861002121
G03886,003,33,03886,G30100,0,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1970,36282,97.00507614213198,0.8629441624365483,0,0,0,12.491228070175438,0,18.644931227712686,20.793269230769234,0.019738033006003713
G03890,003,33,03890,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,283,14393,100,0,0,0,0,0,0,58.303886925795055,57.02479338842975,0.02356110851586269
G03894,001,33,03894,G14460,1.1599281729194423e-12,0,G3300010,2007-2011,24645,102973.8,411895.2,27500,112500,20453,100000,5,13,3976,4286,0.012578616352201259,5080.5,4286,-0.03223777642523838,0,4201.5,0.17048082775410833,0,4201.5,0.17048082775410833,6302,64084,95.96953348143447,0,0,1.6978736908917804,1.3329101872421454,2.449936088623775,0,7.190391170264568,20.388349514563107,0.04094338196649341
G04010,003,33,04010,NA,NA,NA,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1358,43816,97.86450662739323,0,0,0,2.1354933726067746,13.553895410885804,0,17.673048600883654,16.600790513833992,0.011535577490958484
G04022,005,23,04022,G38860,2.8707491032640643e-12,0,G2300050,2007-2011,117138,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,21409.5,22475.5,0.009100377332718674,21409.5,35578,0.12095562498932882,859.5,21910,0.17970684150318428,859.5,34641.5,0.2883948846659496,1053,42361,92.21272554605888,2.7540360873694207,0,0.4748338081671415,0.2849002849002849,8.585858585858585,0,11.77587844254511,12.553191489361701,0.008142011482351767
G04037,003,33,04037,G38860,6.390244265962856e-13,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,3877,40429,96.07944286819706,0.6190353366004643,0,0,1.2896569512509672,11.956521739130435,0.6428571428571428,15.413105413105413,19.642857142857142,0.016601623298917366
G04041,005,23,04041,G38860,7.39368582515989e-12,0,G2300050,2007-2011,117138,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,21409.5,22475.5,0.009100377332718674,21409.5,35578,0.12095562498932882,859.5,21910,0.17970684150318428,859.5,34641.5,0.2883948846659496,1704,44940,93.42723004694837,0.7629107981220657,0.41079812206572774,0.6455399061032864,0,9.196428571428573,0.8605851979345954,12.73474178403756,9.63855421686747,0.016984697384562965
G04051,017,23,04051,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,1052,54844,98.09885931558935,0,0,0,0.8555133079847909,12.280701754385964,0,3.256704980842912,14.476614699331849,0.008392358210555848
G04068,003,33,04068,G38860,2.7116030226961485e-12,0,G3300030,2007-2011,20564,102973.8,411895.2,27500,112500,20453,100000,5,13,3475,2783,-0.033651040653569345,4680.5,2783,-0.09227290410425987,0,2739,0.1331939311418012,0,2739,0.1331939311418012,1591,45227,94.40603394091767,0,0.3142677561282213,3.39409176618479,1.508485229415462,13.604852686308492,1.957831325301205,7.813484562066793,20.933734939759034,0.01861723057214069
G04088,005,23,04088,G38860,2.111670275534571e-12,0,G2300050,2007-2011,117138,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,21409.5,22475.5,0.009100377332718674,21409.5,35578,0.12095562498932882,859.5,21910,0.17970684150318428,859.5,34641.5,0.2883948846659496,2141,47228,99.7197571228398,0,0,0,0,11.25098347757671,0,14.888337468982629,16.84370257966616,0.01631209406061477
G04216,007,23,04216,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,515,32813,100,0,0,0,0,10.152284263959391,0,16.370808678500985,11.267605633802818,0.0014006599396232443
G04217,007,33,04217,G13620,7.621766995186722e-13,0,G3300070,2007-2011,14860,102973.8,411895.2,27500,112500,20453,100000,5,13,3816,1143.5,-0.17984522207267833,4842,1143.5,-0.24888963660834454,40,1094.5,0.07096231493943472,40,1094.5,0.07096231493943472,3096,46359,95.05813953488372,4.715762273901809,0.22609819121447028,0,0,8.418131359851989,0.16273393002441008,13.556513092475969,19.121236777868187,0.006440537810400049
G04219,017,23,04219,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,1436,38750,93.66295264623955,0,0.2785515320334262,0,2.5069637883008355,13.37386018237082,0,9.936575052854122,14.529914529914532,0.00886193721719231
G04220,001,23,04220,G30340,2.736269048855659e-12,0,G2300010,2007-2011,43968,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,10298,4459.5,-0.13278975618631733,10298,8727,-0.03573053129548763,149,4374,0.09609261280931587,149,8544,0.19093431586608442,2744,39079,96.61078717201165,0,0.7288629737609329,0,0.8746355685131195,9.994952044422009,0,11.784020430499817,9.965635738831615,0.013348590662909193
G04221,001,23,04221,G30340,4.871142502012934e-12,0,G2300010,2007-2011,43968,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,10298,4459.5,-0.13278975618631733,10298,8727,-0.03573053129548763,149,4374,0.09609261280931587,149,8544,0.19093431586608442,1183,41193,95.85798816568047,0,0.422654268808115,0.25359256128486896,0,16.591422121896162,0,15.37117903930131,18.510158013544018,0.013454019094790324
G04224,007,23,04224,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,2977,42708,99.73127309371851,0,0,0,0,11.247637051039698,0.6384676775738228,19.83164983164983,28.810853950518755,0.015365907460533639
G04226,017,23,04226,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,146,36563,100,0,0,0,0,4.918032786885246,0,2.73972602739726,11.76470588235294,0.0052169361891504845
G04227,007,23,04227,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,38,59531,100,0,0,0,0,30.76923076923077,0,0,0,0.0259304473519409
G04231,017,23,04231,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,171,54500,94.15204678362574,0,0,0,0.5847953216374269,10.759493670886076,0,8.823529411764707,15.625,0.0018880134338301864
G04234,007,23,04234,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,105,NA,100,0,0,0,0,0,0,100,0,0.12371113073492795
G04237,017,23,04237,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,154,27344,100,0,0,0,0,6.140350877192982,0,7.142857142857142,5.633802816901409,0.00787355851296054
G04238,001,23,04238,G30340,5.300796992625847e-13,0,G2300010,2007-2011,43968,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,10298,4459.5,-0.13278975618631733,10298,8727,-0.03573053129548763,149,4374,0.09609261280931587,149,8544,0.19093431586608442,1409,57500,98.50958126330731,0,0,0,0.49680624556423,9.447983014861997,0,9.520400858983537,3.829787234042553,0.024136295190646525
G04239,001,23,04239,G30340,6.519644507748397e-13,0,G2300010,2007-2011,43968,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,10298,4459.5,-0.13278975618631733,10298,8727,-0.03573053129548763,149,4374,0.09609261280931587,149,8544,0.19093431586608442,4883,45480,97.52201515461806,0,1.0649191071062871,0,0.20479213598197826,11.55366372757677,0.8537886872998933,8.172977446720465,25.34685165421558,0.03832177844685394
G04255,017,23,04255,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,970,47250,92.26804123711341,1.2371134020618557,0.6185567010309279,0,0,13.430420711974108,0,10.869565217391305,14.018691588785046,0.009543946285488509
G04257,007,23,04257,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,2727,33188,96.03960396039604,0.2566923359002567,0,3.7037037037037033,0,13.917525773195877,1.6493055555555556,23.560014864362692,26.38888888888889,0.044664162031501024
G04261,007,33,04261,G13620,1.3053786136443836e-12,0,G3300070,2007-2011,14860,102973.8,411895.2,27500,112500,20453,100000,5,13,3816,1143.5,-0.17984522207267833,4842,1143.5,-0.24888963660834454,40,1094.5,0.07096231493943472,40,1094.5,0.07096231493943472,450,47083,98.88888888888889,0,1.1111111111111112,0,0,9.00900900900901,0,11.555555555555555,11.34020618556701,8.247095006946918e-4
G04267,017,23,04267,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,56,20000,100,0,0,0,0,8.51063829787234,0,50,38.46153846153847,0.009599395556083258
G04268,005,23,04268,G38860,3.3614867222173865e-13,0,G2300050,2007-2011,117138,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,21409.5,22475.5,0.009100377332718674,21409.5,35578,0.12095562498932882,859.5,21910,0.17970684150318428,859.5,34641.5,0.2883948846659496,5019,40063,97.36999402271368,0.019924287706714484,0,0,1.1356843992827257,10.343021733438071,0,15.91276252019386,27.85409758408337,0.04043621078377731
G04270,001,23,04270,G30340,3.4434328952937766e-12,0,G2300010,2007-2011,43968,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,10298,4459.5,-0.13278975618631733,10298,8727,-0.03573053129548763,149,4374,0.09609261280931587,149,8544,0.19093431586608442,5890,39670,96.85908319185059,0.01697792869269949,1.0696095076400678,0,1.9524617996604414,16.282973621103118,0,7.748888128634963,11.687207819804504,0.026408057576204385
G04271,017,23,04271,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
G04275,007,23,04275,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,441,46103,94.5578231292517,0,4.308390022675737,1.1337868480725624,0,7.627118644067797,0,8.390022675736962,8.737864077669903,0.0017609917321351565
G04276,017,23,04276,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,5955,32600,94.4080604534005,0.20151133501259444,0,0.47019311502938704,3.408900083963056,13.990929705215418,1.6815742397137745,14.799518155222854,35.67084078711986,0.032917527137970616
G04281,017,23,04281,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,5177,39628,97.5661580065675,0.057948618891249755,0.5215375700212479,1.1976047904191618,0.6567510141008306,11.003717472118959,0.7657657657657657,13.193738564748934,42.2972972972973,0.049002691541059934
G04285,007,23,04285,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,408,44500,95.34313725490196,0,2.2058823529411766,0,0,6.6473988439306355,0,8.823529411764707,13.953488372093023,0.0023157286410330448
G04286,017,23,04286,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,100,19861,100,0,0,0,0,0,0,0,0,0.688663688255697
G04289,017,23,04289,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,2062,45543,95.00484966052376,0.1454898157129001,0,0,0.19398642095053348,11.169415292353824,0,16.145307769929364,18.093922651933703,0.03260809798714939
G04290,017,23,04290,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,1553,40517,99.2273019961365,0,0,0,0.7726980038634901,10.554089709762533,0,8.24211204121056,12.425149700598801,0.012596887913068152
G04292,017,23,04292,NA,NA,NA,G2300170,2007-2011,23512,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,6238,1708,-0.19266757400476353,6238,3670.5,-0.10919955767267778,7,1708,0.07234603606668935,7,3647.5,0.15483582851309968,874,41343,89.81693363844394,0,0,4.462242562929062,1.9450800915331807,5.337519623233909,0,9.801633605600934,8.30945558739255,0.007514530219893768
G04294,007,23,04294,NA,NA,NA,G2300070,2007-2011,12235,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,3147.5,1001.5,-0.17539844707805477,3147.5,2000,-0.09378831221904373,3,998,0.081324070290151207,3,1971.5,0.16089088680016347,4094,37828,93.91792867611139,0,0.7083536883243771,2.784562774792379,1.8319491939423547,15.341098169717139,1.6090584028605484,22.678132678132677,28.486293206197853,0.026698329446697863
G04342,011,23,04342,G12300,4.474091497914224e-12,0,G2300110,2007-2011,51043,110320.20000000001,441280.80000000005,22500,87500,20453,100000,4,12,10924,5563.5,-0.10501929745508688,10924,10387.5,-0.010510745841741278,54,5516,0.10700781693865956,54,10269,0.20012538447975237,1872,55429,93.16239316239316,0,0,0.6944444444444444,2.7243589743589745,12.234794908062236,0.351288056206089,7.058189655172415,11.592505854800937,0.02276090051087643
